condition,famInd,features,trialsComplete,correct,pid,stage,f0,f1,catBoundDist
free,1,"[4, 1]",50,True,611bf01adb826b006f4a82ef,epochs,4,1,2
free,1,"[2, 1]",51,True,611bf01adb826b006f4a82ef,epochs,2,1,4
free,1,"[1, 4]",52,True,611bf01adb826b006f4a82ef,epochs,1,4,2
free,1,"[3, 1]",53,True,611bf01adb826b006f4a82ef,epochs,3,1,3
free,1,"[3, 5]",54,True,611bf01adb826b006f4a82ef,epochs,3,5,1
free,1,"[5, 3]",55,True,611bf01adb826b006f4a82ef,epochs,5,3,1
free,1,"[4, 2]",56,False,611bf01adb826b006f4a82ef,epochs,4,2,1
free,1,"[5, 1]",57,False,611bf01adb826b006f4a82ef,epochs,5,1,1
free,1,"[5, 5]",58,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,1,"[2, 3]",59,False,611bf01adb826b006f4a82ef,epochs,2,3,2
free,1,"[4, 5]",60,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,1,"[5, 4]",61,True,611bf01adb826b006f4a82ef,epochs,5,4,2
free,1,"[2, 6]",62,True,611bf01adb826b006f4a82ef,epochs,2,6,1
free,1,"[3, 3]",63,False,611bf01adb826b006f4a82ef,epochs,3,3,1
free,1,"[1, 5]",64,False,611bf01adb826b006f4a82ef,epochs,1,5,1
free,1,"[6, 3]",65,True,611bf01adb826b006f4a82ef,epochs,6,3,2
free,1,"[2, 2]",66,True,611bf01adb826b006f4a82ef,epochs,2,2,3
free,1,"[6, 2]",67,True,611bf01adb826b006f4a82ef,epochs,6,2,1
free,1,"[4, 6]",68,True,611bf01adb826b006f4a82ef,epochs,4,6,3
free,1,"[3, 2]",69,True,611bf01adb826b006f4a82ef,epochs,3,2,2
free,1,"[4, 4]",70,True,611bf01adb826b006f4a82ef,epochs,4,4,1
free,1,"[6, 4]",71,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,1,"[5, 6]",72,True,611bf01adb826b006f4a82ef,epochs,5,6,4
free,1,"[1, 3]",73,True,611bf01adb826b006f4a82ef,epochs,1,3,3
free,1,"[2, 4]",74,True,611bf01adb826b006f4a82ef,epochs,2,4,1
free,1,"[3, 6]",75,True,611bf01adb826b006f4a82ef,epochs,3,6,2
free,1,"[1, 1]",76,True,611bf01adb826b006f4a82ef,epochs,1,1,5
free,1,"[4, 1]",77,False,611bf01adb826b006f4a82ef,epochs,4,1,2
free,1,"[5, 1]",78,False,611bf01adb826b006f4a82ef,epochs,5,1,1
free,1,"[6, 3]",79,True,611bf01adb826b006f4a82ef,epochs,6,3,2
free,1,"[4, 2]",80,False,611bf01adb826b006f4a82ef,epochs,4,2,1
free,1,"[6, 6]",81,True,611bf01adb826b006f4a82ef,epochs,6,6,5
free,1,"[2, 4]",82,True,611bf01adb826b006f4a82ef,epochs,2,4,1
free,1,"[6, 4]",83,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,1,"[6, 5]",84,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,1,"[1, 5]",85,True,611bf01adb826b006f4a82ef,epochs,1,5,1
free,1,"[1, 4]",86,True,611bf01adb826b006f4a82ef,epochs,1,4,2
free,1,"[4, 4]",87,True,611bf01adb826b006f4a82ef,epochs,4,4,1
free,1,"[3, 3]",88,False,611bf01adb826b006f4a82ef,epochs,3,3,1
free,1,"[5, 4]",89,True,611bf01adb826b006f4a82ef,epochs,5,4,2
free,1,"[3, 2]",90,True,611bf01adb826b006f4a82ef,epochs,3,2,2
free,1,"[6, 2]",91,True,611bf01adb826b006f4a82ef,epochs,6,2,1
free,1,"[5, 5]",92,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,1,"[3, 1]",93,True,611bf01adb826b006f4a82ef,epochs,3,1,3
free,1,"[2, 6]",94,False,611bf01adb826b006f4a82ef,epochs,2,6,1
free,1,"[5, 3]",95,True,611bf01adb826b006f4a82ef,epochs,5,3,1
free,1,"[5, 6]",96,True,611bf01adb826b006f4a82ef,epochs,5,6,4
free,1,"[2, 2]",97,True,611bf01adb826b006f4a82ef,epochs,2,2,3
free,1,"[1, 1]",98,True,611bf01adb826b006f4a82ef,epochs,1,1,5
free,1,"[3, 5]",99,False,611bf01adb826b006f4a82ef,epochs,3,5,1
free,1,"[3, 6]",100,True,611bf01adb826b006f4a82ef,epochs,3,6,2
free,1,"[1, 2]",101,True,611bf01adb826b006f4a82ef,epochs,1,2,4
free,1,"[2, 3]",102,True,611bf01adb826b006f4a82ef,epochs,2,3,2
free,1,"[4, 6]",103,True,611bf01adb826b006f4a82ef,epochs,4,6,3
free,1,"[1, 3]",104,True,611bf01adb826b006f4a82ef,epochs,1,3,3
free,1,"[2, 1]",105,True,611bf01adb826b006f4a82ef,epochs,2,1,4
free,1,"[4, 5]",106,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,1,"[6, 5]",107,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,1,"[1, 2]",108,True,611bf01adb826b006f4a82ef,epochs,1,2,4
free,1,"[2, 1]",109,False,611bf01adb826b006f4a82ef,epochs,2,1,4
free,1,"[1, 1]",110,True,611bf01adb826b006f4a82ef,epochs,1,1,5
free,1,"[4, 5]",111,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,1,"[1, 3]",112,True,611bf01adb826b006f4a82ef,epochs,1,3,3
free,1,"[6, 4]",113,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,1,"[2, 6]",114,False,611bf01adb826b006f4a82ef,epochs,2,6,1
free,1,"[1, 5]",115,True,611bf01adb826b006f4a82ef,epochs,1,5,1
free,1,"[6, 2]",116,True,611bf01adb826b006f4a82ef,epochs,6,2,1
free,1,"[2, 2]",117,True,611bf01adb826b006f4a82ef,epochs,2,2,3
free,1,"[2, 3]",118,True,611bf01adb826b006f4a82ef,epochs,2,3,2
free,1,"[5, 4]",119,True,611bf01adb826b006f4a82ef,epochs,5,4,2
free,1,"[2, 4]",120,True,611bf01adb826b006f4a82ef,epochs,2,4,1
free,1,"[4, 2]",121,False,611bf01adb826b006f4a82ef,epochs,4,2,1
free,1,"[6, 6]",122,True,611bf01adb826b006f4a82ef,epochs,6,6,5
free,1,"[5, 3]",123,True,611bf01adb826b006f4a82ef,epochs,5,3,1
free,1,"[1, 4]",124,True,611bf01adb826b006f4a82ef,epochs,1,4,2
free,1,"[5, 5]",125,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,1,"[4, 4]",126,True,611bf01adb826b006f4a82ef,epochs,4,4,1
free,1,"[4, 1]",127,True,611bf01adb826b006f4a82ef,epochs,4,1,2
free,1,"[3, 6]",128,True,611bf01adb826b006f4a82ef,epochs,3,6,2
free,1,"[3, 5]",129,True,611bf01adb826b006f4a82ef,epochs,3,5,1
free,1,"[5, 6]",130,True,611bf01adb826b006f4a82ef,epochs,5,6,4
free,1,"[6, 3]",131,True,611bf01adb826b006f4a82ef,epochs,6,3,2
free,1,"[3, 3]",132,True,611bf01adb826b006f4a82ef,epochs,3,3,1
free,1,"[4, 6]",133,True,611bf01adb826b006f4a82ef,epochs,4,6,3
free,1,"[5, 1]",134,False,611bf01adb826b006f4a82ef,epochs,5,1,1
free,1,"[3, 2]",135,False,611bf01adb826b006f4a82ef,epochs,3,2,2
free,1,"[3, 1]",136,True,611bf01adb826b006f4a82ef,epochs,3,1,3
free,1,"[3, 3]",137,False,611bf01adb826b006f4a82ef,epochs,3,3,1
free,1,"[2, 2]",138,True,611bf01adb826b006f4a82ef,epochs,2,2,3
free,1,"[4, 6]",139,True,611bf01adb826b006f4a82ef,epochs,4,6,3
free,1,"[4, 4]",140,True,611bf01adb826b006f4a82ef,epochs,4,4,1
free,1,"[5, 5]",141,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,1,"[3, 5]",142,False,611bf01adb826b006f4a82ef,epochs,3,5,1
free,1,"[6, 3]",143,True,611bf01adb826b006f4a82ef,epochs,6,3,2
free,1,"[2, 1]",144,True,611bf01adb826b006f4a82ef,epochs,2,1,4
free,1,"[4, 5]",145,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,1,"[5, 4]",146,True,611bf01adb826b006f4a82ef,epochs,5,4,2
free,1,"[3, 6]",147,False,611bf01adb826b006f4a82ef,epochs,3,6,2
free,1,"[4, 1]",148,False,611bf01adb826b006f4a82ef,epochs,4,1,2
free,1,"[6, 6]",149,True,611bf01adb826b006f4a82ef,epochs,6,6,5
free,1,"[2, 6]",150,False,611bf01adb826b006f4a82ef,epochs,2,6,1
free,1,"[3, 1]",151,True,611bf01adb826b006f4a82ef,epochs,3,1,3
free,1,"[1, 5]",152,True,611bf01adb826b006f4a82ef,epochs,1,5,1
free,1,"[1, 1]",153,True,611bf01adb826b006f4a82ef,epochs,1,1,5
free,1,"[6, 2]",154,True,611bf01adb826b006f4a82ef,epochs,6,2,1
free,1,"[6, 4]",155,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,1,"[5, 6]",156,True,611bf01adb826b006f4a82ef,epochs,5,6,4
free,1,"[1, 3]",157,True,611bf01adb826b006f4a82ef,epochs,1,3,3
free,1,"[6, 5]",158,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,1,"[5, 1]",159,False,611bf01adb826b006f4a82ef,epochs,5,1,1
free,1,"[2, 4]",160,True,611bf01adb826b006f4a82ef,epochs,2,4,1
free,1,"[3, 2]",161,False,611bf01adb826b006f4a82ef,epochs,3,2,2
free,1,"[4, 2]",162,False,611bf01adb826b006f4a82ef,epochs,4,2,1
free,1,"[2, 3]",163,True,611bf01adb826b006f4a82ef,epochs,2,3,2
free,1,"[5, 3]",164,True,611bf01adb826b006f4a82ef,epochs,5,3,1
free,1,"[1, 4]",165,True,611bf01adb826b006f4a82ef,epochs,1,4,2
free,1,"[1, 2]",166,True,611bf01adb826b006f4a82ef,epochs,1,2,4
free,1,"[5, 1]",167,False,611bf01adb826b006f4a82ef,epochs,5,1,1
free,1,"[4, 2]",168,True,611bf01adb826b006f4a82ef,epochs,4,2,1
free,1,"[1, 3]",169,True,611bf01adb826b006f4a82ef,epochs,1,3,3
free,1,"[1, 2]",170,True,611bf01adb826b006f4a82ef,epochs,1,2,4
free,1,"[1, 1]",171,True,611bf01adb826b006f4a82ef,epochs,1,1,5
free,1,"[6, 5]",172,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,1,"[6, 4]",173,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,1,"[4, 5]",174,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,1,"[4, 4]",175,True,611bf01adb826b006f4a82ef,epochs,4,4,1
free,1,"[4, 1]",176,True,611bf01adb826b006f4a82ef,epochs,4,1,2
free,3,"[5, 5]",177,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,3,"[2, 2]",178,True,611bf01adb826b006f4a82ef,epochs,2,2,3
free,4,"[6, 5]",179,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,4,"[3, 2]",180,True,611bf01adb826b006f4a82ef,epochs,3,2,2
free,4,"[3, 2]",1,True,611bf01adb826b006f4a82ef,test1,3,2,2
free,1,"[5, 3]",2,True,611bf01adb826b006f4a82ef,test1,5,3,1
free,3,"[6, 3]",3,False,611bf01adb826b006f4a82ef,test1,6,3,2
free,4,"[4, 4]",4,True,611bf01adb826b006f4a82ef,test1,4,4,1
free,1,"[2, 3]",5,True,611bf01adb826b006f4a82ef,test1,2,3,2
free,3,"[5, 1]",6,True,611bf01adb826b006f4a82ef,test1,5,1,1
free,1,"[6, 2]",7,True,611bf01adb826b006f4a82ef,test1,6,2,1
free,3,"[1, 5]",8,False,611bf01adb826b006f4a82ef,test1,1,5,1
free,4,"[4, 1]",9,False,611bf01adb826b006f4a82ef,test1,4,1,2
free,1,"[4, 6]",10,True,611bf01adb826b006f4a82ef,test1,4,6,3
free,4,"[1, 1]",11,True,611bf01adb826b006f4a82ef,test1,1,1,5
free,3,"[1, 2]",12,True,611bf01adb826b006f4a82ef,test1,1,2,4
free,1,"[2, 1]",13,True,611bf01adb826b006f4a82ef,test1,2,1,4
free,4,"[3, 1]",14,True,611bf01adb826b006f4a82ef,test1,3,1,3
free,3,"[2, 3]",15,False,611bf01adb826b006f4a82ef,test1,2,3,2
free,4,"[3, 3]",17,True,611bf01adb826b006f4a82ef,test1,3,3,1
free,3,"[3, 3]",18,True,611bf01adb826b006f4a82ef,test1,3,3,1
free,4,"[3, 5]",20,False,611bf01adb826b006f4a82ef,test1,3,5,1
free,1,"[5, 5]",21,True,611bf01adb826b006f4a82ef,test1,5,5,3
free,1,"[6, 6]",22,True,611bf01adb826b006f4a82ef,test1,6,6,5
free,3,"[1, 1]",23,True,611bf01adb826b006f4a82ef,test1,1,1,5
free,4,"[6, 2]",24,True,611bf01adb826b006f4a82ef,test1,6,2,1
free,3,"[3, 5]",25,True,611bf01adb826b006f4a82ef,test1,3,5,1
free,1,"[3, 5]",26,True,611bf01adb826b006f4a82ef,test1,3,5,1
free,4,"[2, 1]",27,True,611bf01adb826b006f4a82ef,test1,2,1,4
free,3,"[3, 2]",29,True,611bf01adb826b006f4a82ef,test1,3,2,2
free,1,"[1, 1]",30,True,611bf01adb826b006f4a82ef,test1,1,1,5
free,3,"[4, 1]",31,True,611bf01adb826b006f4a82ef,test1,4,1,2
free,1,"[4, 4]",32,True,611bf01adb826b006f4a82ef,test1,4,4,1
free,4,"[5, 3]",33,True,611bf01adb826b006f4a82ef,test1,5,3,1
free,4,"[6, 3]",34,True,611bf01adb826b006f4a82ef,test1,6,3,2
free,1,"[1, 4]",36,True,611bf01adb826b006f4a82ef,test1,1,4,2
free,1,"[6, 5]",37,True,611bf01adb826b006f4a82ef,test1,6,5,4
free,3,"[5, 6]",39,True,611bf01adb826b006f4a82ef,test1,5,6,4
free,3,"[6, 2]",40,False,611bf01adb826b006f4a82ef,test1,6,2,1
free,4,"[2, 6]",41,False,611bf01adb826b006f4a82ef,test1,2,6,1
free,4,"[2, 3]",43,True,611bf01adb826b006f4a82ef,test1,2,3,2
free,1,"[3, 2]",44,False,611bf01adb826b006f4a82ef,test1,3,2,2
free,3,"[3, 6]",45,True,611bf01adb826b006f4a82ef,test1,3,6,2
free,3,"[2, 1]",46,True,611bf01adb826b006f4a82ef,test1,2,1,4
free,1,"[5, 4]",48,True,611bf01adb826b006f4a82ef,test1,5,4,2
free,4,"[4, 6]",49,True,611bf01adb826b006f4a82ef,test1,4,6,3
free,3,"[5, 4]",50,True,611bf01adb826b006f4a82ef,test1,5,4,2
free,1,"[2, 4]",51,True,611bf01adb826b006f4a82ef,test1,2,4,1
free,1,"[4, 2]",52,True,611bf01adb826b006f4a82ef,test1,4,2,1
free,4,"[1, 5]",53,True,611bf01adb826b006f4a82ef,test1,1,5,1
free,3,"[4, 2]",54,True,611bf01adb826b006f4a82ef,test1,4,2,1
free,4,"[5, 4]",56,True,611bf01adb826b006f4a82ef,test1,5,4,2
free,1,"[1, 2]",57,True,611bf01adb826b006f4a82ef,test1,1,2,4
free,1,"[3, 1]",58,True,611bf01adb826b006f4a82ef,test1,3,1,3
free,3,"[2, 6]",59,True,611bf01adb826b006f4a82ef,test1,2,6,1
free,3,"[2, 2]",61,True,611bf01adb826b006f4a82ef,test1,2,2,3
free,4,"[5, 1]",62,False,611bf01adb826b006f4a82ef,test1,5,1,1
free,1,"[1, 5]",63,True,611bf01adb826b006f4a82ef,test1,1,5,1
free,4,"[2, 4]",64,True,611bf01adb826b006f4a82ef,test1,2,4,1
free,3,"[1, 3]",65,True,611bf01adb826b006f4a82ef,test1,1,3,3
free,1,"[4, 1]",66,False,611bf01adb826b006f4a82ef,test1,4,1,2
free,3,"[5, 5]",67,True,611bf01adb826b006f4a82ef,test1,5,5,3
free,4,"[6, 4]",68,True,611bf01adb826b006f4a82ef,test1,6,4,3
free,1,"[5, 1]",69,False,611bf01adb826b006f4a82ef,test1,5,1,1
free,4,"[5, 5]",71,True,611bf01adb826b006f4a82ef,test1,5,5,3
free,3,"[6, 4]",72,True,611bf01adb826b006f4a82ef,test1,6,4,3
free,3,"[4, 5]",73,True,611bf01adb826b006f4a82ef,test1,4,5,2
free,4,"[1, 4]",74,True,611bf01adb826b006f4a82ef,test1,1,4,2
free,1,"[2, 2]",75,True,611bf01adb826b006f4a82ef,test1,2,2,3
free,1,"[6, 4]",76,True,611bf01adb826b006f4a82ef,test1,6,4,3
free,4,"[6, 6]",77,True,611bf01adb826b006f4a82ef,test1,6,6,5
free,3,"[1, 4]",80,False,611bf01adb826b006f4a82ef,test1,1,4,2
free,1,"[5, 6]",81,True,611bf01adb826b006f4a82ef,test1,5,6,4
free,1,"[3, 6]",82,True,611bf01adb826b006f4a82ef,test1,3,6,2
free,3,"[2, 4]",83,False,611bf01adb826b006f4a82ef,test1,2,4,1
free,4,"[4, 5]",84,True,611bf01adb826b006f4a82ef,test1,4,5,2
free,3,"[6, 5]",85,True,611bf01adb826b006f4a82ef,test1,6,5,4
free,4,"[5, 6]",86,True,611bf01adb826b006f4a82ef,test1,5,6,4
free,4,"[3, 6]",89,False,611bf01adb826b006f4a82ef,test1,3,6,2
interleaved,4,"[2, 2]",1,False,6122b9ffce05d8e56860755a,epochs,2,2,3
interleaved,1,"[4, 2]",2,False,6122b9ffce05d8e56860755a,epochs,4,2,1
interleaved,3,"[4, 2]",3,True,6122b9ffce05d8e56860755a,epochs,4,2,1
interleaved,4,"[3, 2]",4,True,6122b9ffce05d8e56860755a,epochs,3,2,2
interleaved,1,"[1, 5]",5,True,6122b9ffce05d8e56860755a,epochs,1,5,1
interleaved,3,"[1, 2]",6,True,6122b9ffce05d8e56860755a,epochs,1,2,4
interleaved,3,"[3, 1]",7,True,6122b9ffce05d8e56860755a,epochs,3,1,3
interleaved,4,"[5, 5]",8,False,6122b9ffce05d8e56860755a,epochs,5,5,3
interleaved,1,"[4, 1]",9,False,6122b9ffce05d8e56860755a,epochs,4,1,2
interleaved,4,"[5, 6]",10,False,6122b9ffce05d8e56860755a,epochs,5,6,4
interleaved,3,"[2, 2]",11,True,6122b9ffce05d8e56860755a,epochs,2,2,3
interleaved,1,"[6, 5]",12,False,6122b9ffce05d8e56860755a,epochs,6,5,4
interleaved,3,"[3, 6]",13,False,6122b9ffce05d8e56860755a,epochs,3,6,2
interleaved,4,"[6, 3]",14,True,6122b9ffce05d8e56860755a,epochs,6,3,2
interleaved,1,"[2, 2]",15,False,6122b9ffce05d8e56860755a,epochs,2,2,3
interleaved,1,"[2, 4]",16,False,6122b9ffce05d8e56860755a,epochs,2,4,1
interleaved,4,"[5, 3]",17,True,6122b9ffce05d8e56860755a,epochs,5,3,1
interleaved,3,"[1, 5]",18,False,6122b9ffce05d8e56860755a,epochs,1,5,1
interleaved,3,"[2, 3]",19,True,6122b9ffce05d8e56860755a,epochs,2,3,2
interleaved,4,"[4, 4]",20,False,6122b9ffce05d8e56860755a,epochs,4,4,1
interleaved,1,"[2, 6]",21,True,6122b9ffce05d8e56860755a,epochs,2,6,1
interleaved,1,"[6, 6]",22,False,6122b9ffce05d8e56860755a,epochs,6,6,5
interleaved,3,"[6, 3]",23,False,6122b9ffce05d8e56860755a,epochs,6,3,2
interleaved,4,"[4, 1]",24,True,6122b9ffce05d8e56860755a,epochs,4,1,2
interleaved,4,"[1, 4]",25,True,6122b9ffce05d8e56860755a,epochs,1,4,2
interleaved,1,"[6, 2]",26,True,6122b9ffce05d8e56860755a,epochs,6,2,1
interleaved,3,"[6, 2]",27,False,6122b9ffce05d8e56860755a,epochs,6,2,1
interleaved,3,"[1, 1]",28,False,6122b9ffce05d8e56860755a,epochs,1,1,5
interleaved,4,"[1, 2]",29,True,6122b9ffce05d8e56860755a,epochs,1,2,4
interleaved,1,"[1, 2]",30,True,6122b9ffce05d8e56860755a,epochs,1,2,4
interleaved,1,"[3, 3]",31,True,6122b9ffce05d8e56860755a,epochs,3,3,1
interleaved,4,"[3, 6]",32,False,6122b9ffce05d8e56860755a,epochs,3,6,2
interleaved,3,"[3, 3]",33,False,6122b9ffce05d8e56860755a,epochs,3,3,1
interleaved,1,"[2, 1]",34,False,6122b9ffce05d8e56860755a,epochs,2,1,4
interleaved,3,"[5, 6]",35,True,6122b9ffce05d8e56860755a,epochs,5,6,4
interleaved,4,"[4, 6]",36,True,6122b9ffce05d8e56860755a,epochs,4,6,3
interleaved,3,"[2, 1]",37,True,6122b9ffce05d8e56860755a,epochs,2,1,4
interleaved,4,"[6, 2]",38,True,6122b9ffce05d8e56860755a,epochs,6,2,1
interleaved,1,"[5, 4]",39,True,6122b9ffce05d8e56860755a,epochs,5,4,2
interleaved,1,"[3, 5]",40,False,6122b9ffce05d8e56860755a,epochs,3,5,1
interleaved,4,"[4, 2]",41,False,6122b9ffce05d8e56860755a,epochs,4,2,1
interleaved,3,"[5, 4]",42,True,6122b9ffce05d8e56860755a,epochs,5,4,2
interleaved,3,"[5, 1]",43,True,6122b9ffce05d8e56860755a,epochs,5,1,1
interleaved,1,"[3, 6]",44,True,6122b9ffce05d8e56860755a,epochs,3,6,2
interleaved,4,"[6, 6]",45,True,6122b9ffce05d8e56860755a,epochs,6,6,5
interleaved,3,"[6, 5]",46,True,6122b9ffce05d8e56860755a,epochs,6,5,4
interleaved,4,"[2, 3]",47,True,6122b9ffce05d8e56860755a,epochs,2,3,2
interleaved,1,"[5, 1]",48,False,6122b9ffce05d8e56860755a,epochs,5,1,1
interleaved,3,"[6, 6]",49,True,6122b9ffce05d8e56860755a,epochs,6,6,5
interleaved,1,"[6, 4]",50,True,6122b9ffce05d8e56860755a,epochs,6,4,3
interleaved,4,"[2, 4]",51,True,6122b9ffce05d8e56860755a,epochs,2,4,1
interleaved,1,"[4, 4]",52,True,6122b9ffce05d8e56860755a,epochs,4,4,1
interleaved,4,"[6, 4]",53,True,6122b9ffce05d8e56860755a,epochs,6,4,3
interleaved,3,"[1, 4]",54,False,6122b9ffce05d8e56860755a,epochs,1,4,2
interleaved,4,"[1, 5]",55,True,6122b9ffce05d8e56860755a,epochs,1,5,1
interleaved,3,"[4, 1]",56,True,6122b9ffce05d8e56860755a,epochs,4,1,2
interleaved,1,"[5, 6]",57,True,6122b9ffce05d8e56860755a,epochs,5,6,4
interleaved,4,"[3, 5]",58,False,6122b9ffce05d8e56860755a,epochs,3,5,1
interleaved,1,"[4, 6]",59,True,6122b9ffce05d8e56860755a,epochs,4,6,3
interleaved,3,"[2, 6]",60,True,6122b9ffce05d8e56860755a,epochs,2,6,1
interleaved,3,"[6, 4]",61,True,6122b9ffce05d8e56860755a,epochs,6,4,3
interleaved,4,"[5, 4]",62,True,6122b9ffce05d8e56860755a,epochs,5,4,2
interleaved,1,"[1, 3]",63,True,6122b9ffce05d8e56860755a,epochs,1,3,3
interleaved,1,"[3, 2]",64,False,6122b9ffce05d8e56860755a,epochs,3,2,2
interleaved,3,"[4, 4]",65,True,6122b9ffce05d8e56860755a,epochs,4,4,1
interleaved,4,"[3, 1]",66,True,6122b9ffce05d8e56860755a,epochs,3,1,3
interleaved,3,"[5, 3]",67,False,6122b9ffce05d8e56860755a,epochs,5,3,1
interleaved,1,"[3, 1]",68,True,6122b9ffce05d8e56860755a,epochs,3,1,3
interleaved,4,"[3, 3]",69,True,6122b9ffce05d8e56860755a,epochs,3,3,1
interleaved,4,"[2, 6]",70,False,6122b9ffce05d8e56860755a,epochs,2,6,1
interleaved,1,"[1, 4]",71,False,6122b9ffce05d8e56860755a,epochs,1,4,2
interleaved,3,"[3, 5]",72,True,6122b9ffce05d8e56860755a,epochs,3,5,1
interleaved,4,"[4, 5]",73,True,6122b9ffce05d8e56860755a,epochs,4,5,2
interleaved,3,"[4, 6]",74,True,6122b9ffce05d8e56860755a,epochs,4,6,3
interleaved,1,"[1, 1]",75,True,6122b9ffce05d8e56860755a,epochs,1,1,5
interleaved,4,"[5, 1]",76,False,6122b9ffce05d8e56860755a,epochs,5,1,1
interleaved,1,"[5, 3]",77,True,6122b9ffce05d8e56860755a,epochs,5,3,1
interleaved,3,"[2, 4]",78,False,6122b9ffce05d8e56860755a,epochs,2,4,1
interleaved,1,"[4, 5]",79,True,6122b9ffce05d8e56860755a,epochs,4,5,2
interleaved,3,"[5, 5]",80,True,6122b9ffce05d8e56860755a,epochs,5,5,3
interleaved,4,"[1, 3]",81,True,6122b9ffce05d8e56860755a,epochs,1,3,3
interleaved,3,"[4, 5]",82,True,6122b9ffce05d8e56860755a,epochs,4,5,2
interleaved,4,"[2, 1]",83,True,6122b9ffce05d8e56860755a,epochs,2,1,4
interleaved,1,"[5, 5]",84,True,6122b9ffce05d8e56860755a,epochs,5,5,3
interleaved,1,"[2, 3]",85,True,6122b9ffce05d8e56860755a,epochs,2,3,2
interleaved,4,"[6, 5]",86,True,6122b9ffce05d8e56860755a,epochs,6,5,4
interleaved,3,"[1, 3]",87,True,6122b9ffce05d8e56860755a,epochs,1,3,3
interleaved,4,"[1, 1]",88,True,6122b9ffce05d8e56860755a,epochs,1,1,5
interleaved,3,"[3, 2]",89,True,6122b9ffce05d8e56860755a,epochs,3,2,2
interleaved,1,"[6, 3]",90,True,6122b9ffce05d8e56860755a,epochs,6,3,2
interleaved,4,"[3, 1]",91,True,6122b9ffce05d8e56860755a,epochs,3,1,3
interleaved,1,"[4, 5]",92,True,6122b9ffce05d8e56860755a,epochs,4,5,2
interleaved,3,"[1, 1]",93,True,6122b9ffce05d8e56860755a,epochs,1,1,5
interleaved,4,"[1, 5]",94,True,6122b9ffce05d8e56860755a,epochs,1,5,1
interleaved,1,"[4, 2]",95,True,6122b9ffce05d8e56860755a,epochs,4,2,1
interleaved,3,"[3, 1]",96,True,6122b9ffce05d8e56860755a,epochs,3,1,3
interleaved,3,"[3, 6]",97,True,6122b9ffce05d8e56860755a,epochs,3,6,2
interleaved,4,"[5, 1]",98,False,6122b9ffce05d8e56860755a,epochs,5,1,1
interleaved,1,"[5, 6]",99,True,6122b9ffce05d8e56860755a,epochs,5,6,4
interleaved,3,"[2, 2]",100,True,6122b9ffce05d8e56860755a,epochs,2,2,3
interleaved,1,"[1, 3]",101,True,6122b9ffce05d8e56860755a,epochs,1,3,3
interleaved,4,"[3, 6]",102,False,6122b9ffce05d8e56860755a,epochs,3,6,2
interleaved,1,"[3, 6]",103,True,6122b9ffce05d8e56860755a,epochs,3,6,2
interleaved,3,"[6, 6]",104,True,6122b9ffce05d8e56860755a,epochs,6,6,5
interleaved,4,"[5, 4]",105,True,6122b9ffce05d8e56860755a,epochs,5,4,2
interleaved,1,"[5, 1]",106,True,6122b9ffce05d8e56860755a,epochs,5,1,1
interleaved,4,"[2, 4]",107,True,6122b9ffce05d8e56860755a,epochs,2,4,1
interleaved,3,"[4, 5]",108,True,6122b9ffce05d8e56860755a,epochs,4,5,2
interleaved,4,"[2, 6]",109,False,6122b9ffce05d8e56860755a,epochs,2,6,1
interleaved,3,"[5, 5]",110,True,6122b9ffce05d8e56860755a,epochs,5,5,3
interleaved,1,"[4, 1]",111,True,6122b9ffce05d8e56860755a,epochs,4,1,2
interleaved,4,"[5, 5]",112,True,6122b9ffce05d8e56860755a,epochs,5,5,3
interleaved,3,"[2, 6]",113,True,6122b9ffce05d8e56860755a,epochs,2,6,1
interleaved,1,"[2, 3]",114,True,6122b9ffce05d8e56860755a,epochs,2,3,2
interleaved,1,"[2, 6]",115,True,6122b9ffce05d8e56860755a,epochs,2,6,1
interleaved,3,"[4, 2]",116,True,6122b9ffce05d8e56860755a,epochs,4,2,1
interleaved,4,"[3, 5]",117,False,6122b9ffce05d8e56860755a,epochs,3,5,1
interleaved,3,"[1, 2]",118,True,6122b9ffce05d8e56860755a,epochs,1,2,4
interleaved,4,"[6, 3]",119,True,6122b9ffce05d8e56860755a,epochs,6,3,2
