Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64008517700a703721ac5c83,5c4ded8b818d4d00013e69c9,AWAITING REVIEW,2023-03-02T11:14:31.716000Z,2023-03-02T12:20:50.793000Z,,2023-03-02T12:20:51.243879Z,3980,C15BMR3K,185,"English, French",72,Female,White,Ireland,Ireland,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6400852c22186177d350a0b7,5fea380c6d65c5a2c35295c7,AWAITING REVIEW,2023-03-02T11:14:54.895000Z,2023-03-02T11:49:55.968000Z,,2023-03-02T11:49:56.451545Z,2102,C15BMR3K,226,English,35,Female,White,Ireland,Ireland,Ireland,English,Yes,Full-Time
64008531083bfc87f9ccd719,63f99bc092e78e7338131463,AWAITING REVIEW,2023-03-02T11:20:47.952000Z,2023-03-02T12:29:21.825000Z,,2023-03-02T12:29:22.629743Z,4114,C15BMR3K,1,English,42,Male,White,Australia,Australia,Australia,English,No,Full-Time
640085408b6947e142be1bd0,5f97f80e8279d602b5dfd6b1,AWAITING REVIEW,2023-03-02T11:15:12.520000Z,2023-03-02T12:48:57.303000Z,,2023-03-02T12:48:57.710277Z,5625,C15BMR3K,231,English,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64008541dd7519ee481af400,608b445691f3225d81ca0f02,AWAITING REVIEW,2023-03-02T11:15:29.476000Z,2023-03-02T12:17:40.301000Z,,2023-03-02T12:17:40.758071Z,3731,C15BMR3K,254,English,33,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
640085439e4bb83b504aec41,5cc076320004360001ed90dc,AWAITING REVIEW,2023-03-02T11:15:21.324000Z,2023-03-02T11:59:00.034000Z,,2023-03-02T11:59:00.923289Z,2619,C15BMR3K,455,English,46,Female,White,Bulgaria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400854a7bf7e49b81c5b83f,60662064c4e2b814215e6890,AWAITING REVIEW,2023-03-02T11:19:40.989000Z,2023-03-02T13:03:10.307000Z,,2023-03-02T13:03:10.962246Z,6210,C15BMR3K,351,English,45,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
6400854aed026669c4c3d67c,572faa2cad131600100169b5,AWAITING REVIEW,2023-03-02T11:15:27.072000Z,2023-03-02T12:01:37.122000Z,,2023-03-02T12:01:37.582587Z,2771,C15BMR3K,651,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400855c4fcfec3b110e7fb9,606c6e255a5575b822e0e925,AWAITING REVIEW,2023-03-02T11:15:46.198000Z,2023-03-02T12:07:17.088000Z,,2023-03-02T12:07:17.482983Z,3091,C15BMR3K,304,"Afrikaans, English",37,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
640085648cd5aec6fb4aec49,60756f9e9d9d92237b1cc691,AWAITING REVIEW,2023-03-02T11:15:48.416000Z,2023-03-02T12:10:37.441000Z,,2023-03-02T12:10:37.809538Z,3290,C15BMR3K,189,"Afrikaans, English",45,Female,Other,South Africa,South Africa,South Africa,English,No,Full-Time
64008565f2d3cff39d211ff3,5bd948d7544d4f000141e81f,AWAITING REVIEW,2023-03-02T11:16:03.602000Z,2023-03-02T12:06:31.883000Z,,2023-03-02T12:06:32.288300Z,3029,C15BMR3K,1249,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
