Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400c01378fa467aabbcc66c,63bb4a3a48b487f62234debe,AWAITING REVIEW,2023-03-02T15:26:11.650000Z,2023-03-02T16:40:03.960000Z,,2023-03-02T16:40:04.681220Z,4433,C15BMR3K,35,English,51,Male,White,United States,Mexico,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6400c01fd6d62064378168c4,60bf088e3b1f2de4d3895eee,APPROVED,2023-03-02T15:26:33.011000Z,2023-03-02T17:51:48.399000Z,2023-03-02T17:51:48.642000Z,,8716,Manual Completion,118,English,32,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
6400c0224bd26187f2c1a236,5fa154fd4cbe97227182aff7,AWAITING REVIEW,2023-03-02T15:26:26.932000Z,2023-03-02T16:23:39.829000Z,,2023-03-02T16:23:42.660675Z,3433,C15BMR3K,326,"English, Afrikaans",31,Male,Mixed,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
6400c038e7eb8fd8efbc9d0a,5b3fdff9d67d210001d58ac5,AWAITING REVIEW,2023-03-02T15:26:48.373000Z,2023-03-02T16:29:29.439000Z,,2023-03-02T16:29:37.736271Z,3762,C15BMR3K,253,"English, French",36,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6400c03de7eb8fd8efbc9d0b,607ee7232fb723e021ea8bd5,AWAITING REVIEW,2023-03-02T15:26:53.142000Z,2023-03-02T16:13:22.746000Z,,2023-03-02T16:14:10.403068Z,2790,C15BMR3K,602,English,37,Male,White,Canada,Canada,Canada,English,No,DATA_EXPIRED
6400c045bd023b1ce5326ed9,63cff252bc47898bf54b1c3e,AWAITING REVIEW,2023-03-02T15:27:16.148000Z,2023-03-02T16:10:07.845000Z,,2023-03-02T16:10:10.985671Z,2572,C15BMR3K,53,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c04cd6831ecc4202ae64,5ba8d1bc642146000183c033,AWAITING REVIEW,2023-03-02T15:27:17.560000Z,2023-03-02T16:43:51.156000Z,,2023-03-02T16:43:51.657445Z,4594,C15BMR3K,618,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c04d10621838d38168e7,6104f643566bca4643370eba,AWAITING REVIEW,2023-03-02T15:27:14.882000Z,2023-03-02T16:14:23.781000Z,,2023-03-02T16:16:00.592161Z,2829,C15BMR3K,457,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400c04d4b548b7ff4f4a2f2,5fef191aadaa09219fe00e6a,AWAITING REVIEW,2023-03-02T15:27:09.883000Z,2023-03-02T17:24:14.314000Z,,2023-03-02T17:24:14.713287Z,7025,C15BMR3K,199,English,32,Female,Black,Uganda,South Africa,Uganda,English,Yes,Part-Time
6400c04f255c0ea49b964728,60adebdc89324b1cb4822215,AWAITING REVIEW,2023-03-02T15:27:17.289000Z,2023-03-02T16:12:05.626000Z,,2023-03-02T16:12:08.814702Z,2689,C15BMR3K,682,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
