pid,condition,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,numTrainTrials,count
55d6e23469dbc30010b66dc3,free,test1,False,34,3,"[3, 3]",fi,"[5, 3]",3,5,0.12,False,8346,180,1
55d6e23469dbc30010b66dc3,free,test1,False,35,1,"[2, 6]",fi,"[2, 0]",2,2,0.93,True,7006,180,1
55d6e23469dbc30010b66dc3,free,test1,False,36,4,"[3, 4]",fi,"[7, 6]",6,6,0.12,True,3710,180,1
55d6e23469dbc30010b66dc3,free,test1,False,37,1,"[5, 1]",fi,"[2, 0]",0,2,0.56,False,6584,180,1
55d6e23469dbc30010b66dc3,free,test1,False,38,3,"[4, 1]",fi,"[3, 5]",3,3,0.13,True,7698,180,1
55d6e23469dbc30010b66dc3,free,test1,False,39,4,"[3, 1]",fi,"[7, 6]",6,6,0.18,True,4617,180,1
55d6e23469dbc30010b66dc3,free,test1,False,40,3,"[6, 5]",fi,"[3, 5]",5,5,0.79,True,6003,180,1
55d6e23469dbc30010b66dc3,free,test1,False,41,1,"[3, 6]",fi,"[2, 0]",2,2,0.87,True,4975,180,1
55d6e23469dbc30010b66dc3,free,test1,False,42,4,"[5, 2]",fi,"[6, 7]",6,7,0.88,False,3925,180,1
55d6e23469dbc30010b66dc3,free,test1,False,43,4,"[3, 3]",fi,"[7, 6]",6,7,0.15,False,6279,180,1
55d6e23469dbc30010b66dc3,free,test1,False,44,3,"[4, 6]",fi,"[3, 5]",5,5,0.72,True,8237,180,1
55d6e23469dbc30010b66dc3,free,test1,False,45,1,"[1, 6]",fi,"[0, 2]",0,2,0.95,False,6617,180,1
55d6e23469dbc30010b66dc3,free,test1,False,46,4,"[6, 4]",fi,"[7, 6]",7,7,1.0,True,4695,180,1
55d6e23469dbc30010b66dc3,free,test1,False,47,3,"[3, 4]",fi,"[5, 3]",3,5,0.8,False,12331,180,1
55d6e23469dbc30010b66dc3,free,test1,False,48,1,"[2, 3]",fi,"[2, 0]",0,2,0.12,False,11567,180,1
55d6e23469dbc30010b66dc3,free,test1,False,49,3,"[3, 5]",fi,"[3, 5]",5,5,0.73,True,4940,180,1
55d6e23469dbc30010b66dc3,free,test1,False,50,4,"[2, 4]",fi,"[6, 7]",6,7,0.1,False,4465,180,1
55d6e23469dbc30010b66dc3,free,test1,False,51,1,"[1, 3]",fi,"[2, 0]",0,0,0.06,True,7914,180,1
55d6e23469dbc30010b66dc3,free,test1,False,52,4,"[2, 5]",fi,"[7, 6]",6,7,0.12,False,4992,180,1
55d6e23469dbc30010b66dc3,free,test1,False,53,1,"[1, 1]",fi,"[0, 2]",0,0,0.78,True,6459,180,1
55d6e23469dbc30010b66dc3,free,test1,False,54,3,"[3, 1]",fi,"[3, 5]",3,3,0.13,True,7372,180,1
55d6e23469dbc30010b66dc3,free,test1,False,55,4,"[1, 1]",fi,"[6, 7]",6,7,0.5700000000000001,False,6438,180,1
55d6e23469dbc30010b66dc3,free,test1,False,56,1,"[2, 4]",fi,"[2, 0]",0,2,0.85,False,7460,180,1
55d6e23469dbc30010b66dc3,free,test1,False,57,3,"[4, 3]",fi,"[3, 5]",3,5,0.76,False,7973,180,1
55d6e23469dbc30010b66dc3,free,test1,False,58,4,"[5, 6]",fi,"[6, 7]",7,7,0.67,True,3835,180,1
55d6e23469dbc30010b66dc3,free,test1,False,59,1,"[2, 1]",fi,"[2, 0]",0,2,0.61,False,10023,180,1
55d6e23469dbc30010b66dc3,free,test1,False,60,3,"[1, 3]",fi,"[5, 3]",3,5,0.52,False,11761,180,1
55d6e23469dbc30010b66dc3,free,test1,False,61,1,"[6, 3]",fi,"[2, 0]",2,2,0.8200000000000001,True,6866,180,1
55d6e23469dbc30010b66dc3,free,test1,False,62,3,"[2, 6]",fi,"[3, 5]",5,5,0.8,True,7958,180,1
55d6e23469dbc30010b66dc3,free,test1,False,63,4,"[2, 1]",fi,"[6, 7]",6,7,0.38,False,5534,180,1
55d6e23469dbc30010b66dc3,free,test1,False,64,3,"[4, 4]",fi,"[5, 3]",5,5,0.05,True,6998,180,1
55d6e23469dbc30010b66dc3,free,test1,False,65,1,"[3, 2]",fi,"[2, 0]",0,2,0.88,False,8401,180,1
55d6e23469dbc30010b66dc3,free,test1,False,66,4,"[4, 6]",fi,"[6, 7]",7,7,0.55,True,10776,180,1
55d6e23469dbc30010b66dc3,free,test1,False,67,4,"[1, 3]",fi,"[6, 7]",6,7,0.84,False,5573,180,1
55d6e23469dbc30010b66dc3,free,test1,False,68,3,"[1, 4]",fi,"[3, 5]",3,5,0.76,False,8326,180,1
55d6e23469dbc30010b66dc3,free,test1,False,69,1,"[6, 6]",fi,"[2, 0]",2,2,0.92,True,6814,180,1
55d6e23469dbc30010b66dc3,free,test1,False,70,4,"[2, 3]",fi,"[7, 6]",6,7,0.23,False,8347,180,1
55d6e23469dbc30010b66dc3,free,test1,False,71,1,"[4, 6]",fi,"[0, 2]",2,2,0.84,True,6259,180,1
55d6e23469dbc30010b66dc3,free,test1,False,72,3,"[5, 5]",fi,"[5, 3]",5,5,0.72,True,5597,180,1
55d6e23469dbc30010b66dc3,free,test1,False,73,1,"[6, 5]",fi,"[0, 2]",2,2,0.85,True,4561,180,1
55d6e23469dbc30010b66dc3,free,test1,False,74,3,"[2, 4]",fi,"[3, 5]",3,3,0.06,True,7445,180,1
55d6e23469dbc30010b66dc3,free,test1,False,75,4,"[6, 5]",fi,"[7, 6]",7,7,1.0,True,4315,180,1
55d6e23469dbc30010b66dc3,free,test1,False,76,3,"[3, 6]",fi,"[3, 5]",5,5,0.79,True,8041,180,1
55d6e23469dbc30010b66dc3,free,test1,False,77,4,"[5, 5]",fi,"[6, 7]",7,7,0.77,True,4181,180,1
55d6e23469dbc30010b66dc3,free,test1,False,78,1,"[4, 1]",fi,"[0, 2]",0,2,0.77,False,8955,180,1
55d6e23469dbc30010b66dc3,free,test1,False,79,1,"[6, 4]",fi,"[2, 0]",2,2,0.63,True,7681,180,1
55d6e23469dbc30010b66dc3,free,test1,False,80,4,"[1, 5]",fi,"[6, 7]",6,7,0.72,False,10856,180,1
55d6e23469dbc30010b66dc3,free,test1,False,81,3,"[3, 2]",fi,"[5, 3]",3,3,0.35,True,8733,180,1
55d6e23469dbc30010b66dc3,free,test1,False,82,4,"[3, 6]",fi,"[7, 6]",7,7,0.14,True,7093,180,1
55d6e23469dbc30010b66dc3,free,test1,False,83,3,"[2, 1]",fi,"[5, 3]",3,3,0.39,True,6541,180,1
55d6e23469dbc30010b66dc3,free,test1,False,84,1,"[5, 2]",fi,"[2, 0]",0,2,0.61,False,8439,180,1
55d6e23469dbc30010b66dc3,free,test1,False,85,3,"[1, 6]",fi,"[5, 3]",3,3,0.61,True,7465,180,1
55d6e23469dbc30010b66dc3,free,test1,False,86,4,"[2, 2]",fi,"[7, 6]",6,7,0.12,False,3916,180,1
55d6e23469dbc30010b66dc3,free,test1,False,87,1,"[1, 4]",fi,"[0, 2]",0,2,0.05,False,14041,180,1
55d6e23469dbc30010b66dc3,free,test1,False,88,1,"[4, 3]",fi,"[0, 2]",0,2,0.76,False,6058,180,1
55d6e23469dbc30010b66dc3,free,test1,False,89,3,"[6, 3]",fi,"[3, 5]",5,5,0.07,True,8768,180,1
55d6e23469dbc30010b66dc3,free,test1,False,90,4,"[3, 2]",fi,"[6, 7]",6,7,0.09,False,3700,180,1
55d6e23469dbc30010b66dc3,free,test2,False,1,4,"[6, 6]",fi,"[6, 7]",7,7,0.94,True,5278,180,1
55d6e23469dbc30010b66dc3,free,test2,False,2,1,"[6, 5]",fi,"[2, 0]",2,2,0.8,True,6955,180,1
55d6e23469dbc30010b66dc3,free,test2,False,3,3,"[4, 5]",fi,"[3, 5]",5,5,0.43,True,8862,180,1
55d6e23469dbc30010b66dc3,free,test2,False,4,1,"[3, 3]",fi,"[0, 2]",0,2,0.46,False,8347,180,1
55d6e23469dbc30010b66dc3,free,test2,False,5,4,"[1, 1]",fi,"[6, 7]",6,7,0.61,False,9640,180,1
55d6e23469dbc30010b66dc3,free,test2,False,6,3,"[4, 1]",fi,"[5, 3]",3,3,0.37,True,7147,180,1
55d6e23469dbc30010b66dc3,free,test2,False,7,1,"[2, 6]",fi,"[2, 0]",2,2,0.84,True,6716,180,1
55d6e23469dbc30010b66dc3,free,test2,False,8,4,"[6, 4]",fi,"[6, 7]",7,7,1.0,True,4167,180,1
55d6e23469dbc30010b66dc3,free,test2,False,9,3,"[3, 5]",fi,"[5, 3]",5,5,0.38,True,12321,180,1
55d6e23469dbc30010b66dc3,free,test2,False,10,4,"[4, 4]",fi,"[6, 7]",7,7,0.19,True,3280,180,1
55d6e23469dbc30010b66dc3,free,test2,False,11,1,"[4, 1]",fi,"[2, 0]",0,0,0.48,True,5507,180,1
55d6e23469dbc30010b66dc3,free,test2,False,12,3,"[4, 6]",fi,"[5, 3]",5,5,0.55,True,7228,180,1
55d6e23469dbc30010b66dc3,free,test2,False,13,3,"[5, 6]",fi,"[5, 3]",5,5,0.53,True,3510,180,1
55d6e23469dbc30010b66dc3,free,test2,False,14,1,"[2, 2]",fi,"[2, 0]",0,2,0.32,False,14585,180,1
55d6e23469dbc30010b66dc3,free,test2,False,15,4,"[3, 2]",fi,"[7, 6]",6,6,0.23,True,9995,180,1
55d6e23469dbc30010b66dc3,free,test2,False,16,1,"[5, 4]",fi,"[0, 2]",2,2,0.58,True,6915,180,1
55d6e23469dbc30010b66dc3,free,test2,False,17,3,"[6, 5]",fi,"[5, 3]",5,5,0.31,True,5271,180,1
55d6e23469dbc30010b66dc3,free,test2,False,18,4,"[1, 2]",fi,"[6, 7]",6,7,0.52,False,4961,180,1
55d6e23469dbc30010b66dc3,free,test2,False,19,3,"[3, 1]",fi,"[3, 5]",3,3,0.43,True,9090,180,1
55d6e23469dbc30010b66dc3,free,test2,False,20,4,"[6, 2]",fi,"[6, 7]",7,7,1.0,True,4404,180,1
55d6e23469dbc30010b66dc3,free,test2,False,21,1,"[5, 6]",fi,"[0, 2]",2,2,0.94,True,6060,180,1
55d6e23469dbc30010b66dc3,free,test2,False,22,3,"[2, 3]",fi,"[3, 5]",3,5,0.13,False,8612,180,1
55d6e23469dbc30010b66dc3,free,test2,False,23,1,"[6, 4]",fi,"[2, 0]",2,2,0.64,True,9704,180,1
55d6e23469dbc30010b66dc3,free,test2,False,24,4,"[4, 1]",fi,"[7, 6]",6,6,0.25,True,9362,180,1
55d6e23469dbc30010b66dc3,free,test2,False,25,3,"[2, 6]",fi,"[3, 5]",5,5,0.12,True,8155,180,1
55d6e23469dbc30010b66dc3,free,test2,False,26,4,"[3, 3]",fi,"[6, 7]",6,6,0.37,True,5483,180,1
55d6e23469dbc30010b66dc3,free,test2,False,27,1,"[3, 5]",fi,"[2, 0]",2,2,0.89,True,4630,180,1
55d6e23469dbc30010b66dc3,free,test2,False,28,4,"[5, 3]",fi,"[7, 6]",7,7,0.84,True,3305,180,1
55d6e23469dbc30010b66dc3,free,test2,False,29,1,"[1, 4]",fi,"[0, 2]",0,2,0.62,False,11328,180,1
55d6e23469dbc30010b66dc3,free,test2,False,30,3,"[5, 5]",fi,"[3, 5]",5,5,0.56,True,6268,180,1
55d6e23469dbc30010b66dc3,free,test2,False,31,3,"[6, 2]",fi,"[3, 5]",5,3,0.48,False,7436,180,1
55d6e23469dbc30010b66dc3,free,test2,False,32,4,"[5, 4]",fi,"[7, 6]",7,7,0.91,True,3172,180,1
55d6e23469dbc30010b66dc3,free,test2,False,33,1,"[4, 2]",fi,"[0, 2]",0,2,0.52,False,10493,180,1
55d6e23469dbc30010b66dc3,free,test2,False,34,3,"[6, 6]",fi,"[3, 5]",5,5,0.64,True,6359,180,1
55d6e23469dbc30010b66dc3,free,test2,False,35,4,"[3, 1]",fi,"[6, 7]",6,6,0.19,True,3219,180,1
55d6e23469dbc30010b66dc3,free,test2,False,36,1,"[4, 4]",fi,"[0, 2]",2,2,0.79,True,4176,180,1
55d6e23469dbc30010b66dc3,free,test2,False,37,3,"[2, 4]",fi,"[5, 3]",3,5,0.34,False,7351,180,1
55d6e23469dbc30010b66dc3,free,test2,False,38,4,"[2, 6]",fi,"[7, 6]",7,6,0.25,False,5541,180,1
55d6e23469dbc30010b66dc3,free,test2,False,39,1,"[6, 3]",fi,"[2, 0]",2,2,0.74,True,8146,180,1
55d6e23469dbc30010b66dc3,free,test2,False,40,3,"[1, 1]",fi,"[3, 5]",3,3,0.6000000000000001,True,7664,180,1
55d6e23469dbc30010b66dc3,free,test2,False,41,1,"[2, 1]",fi,"[0, 2]",0,0,0.51,True,6415,180,1
55d6e23469dbc30010b66dc3,free,test2,False,42,4,"[2, 3]",fi,"[6, 7]",6,7,0.27,False,7843,180,1
55d6e23469dbc30010b66dc3,free,test2,False,43,4,"[3, 5]",fi,"[7, 6]",7,6,0.26,False,7560,180,1
55d6e23469dbc30010b66dc3,free,test2,False,44,3,"[1, 5]",fi,"[3, 5]",3,3,0.42,True,9748,180,1
55d6e23469dbc30010b66dc3,free,test2,False,45,1,"[1, 2]",fi,"[2, 0]",0,0,0.24,True,10530,180,1
55d6e23469dbc30010b66dc3,free,test2,False,46,4,"[5, 6]",fi,"[6, 7]",7,7,1.0,True,7180,180,1
55d6e23469dbc30010b66dc3,free,test2,False,47,3,"[1, 3]",fi,"[3, 5]",3,5,0.23,False,9235,180,1
55d6e23469dbc30010b66dc3,free,test2,False,48,1,"[3, 1]",fi,"[0, 2]",0,2,0.49,False,6981,180,1
55d6e23469dbc30010b66dc3,free,test2,False,49,4,"[6, 5]",fi,"[6, 7]",7,7,1.0,True,4562,180,1
55d6e23469dbc30010b66dc3,free,test2,False,50,3,"[4, 4]",fi,"[5, 3]",5,5,0.5700000000000001,True,9127,180,1
55d6e23469dbc30010b66dc3,free,test2,False,51,1,"[3, 2]",fi,"[2, 0]",0,2,0.63,False,8942,180,1
55d6e23469dbc30010b66dc3,free,test2,False,52,3,"[5, 3]",fi,"[3, 5]",5,3,0.28,False,8790,180,1
55d6e23469dbc30010b66dc3,free,test2,False,53,1,"[4, 6]",fi,"[2, 0]",2,2,0.87,True,6636,180,1
55d6e23469dbc30010b66dc3,free,test2,False,54,4,"[6, 3]",fi,"[7, 6]",7,7,1.0,True,2964,180,1
55d6e23469dbc30010b66dc3,free,test2,False,55,4,"[5, 1]",fi,"[6, 7]",6,7,0.8300000000000001,False,3779,180,1
55d6e23469dbc30010b66dc3,free,test2,False,56,1,"[1, 1]",fi,"[0, 2]",0,0,0.71,True,5227,180,1
55d6e23469dbc30010b66dc3,free,test2,False,57,3,"[1, 2]",fi,"[5, 3]",3,3,0.34,True,9438,180,1
55d6e23469dbc30010b66dc3,free,test2,False,58,1,"[4, 5]",fi,"[2, 0]",2,2,0.84,True,3026,180,1
55d6e23469dbc30010b66dc3,free,test2,False,59,3,"[1, 4]",fi,"[3, 5]",3,3,0.12,True,3457,180,1
55d6e23469dbc30010b66dc3,free,test2,False,60,4,"[2, 2]",fi,"[6, 7]",6,6,0.19,True,3365,180,1
55d6e23469dbc30010b66dc3,free,test2,False,61,3,"[4, 2]",fi,"[5, 3]",3,3,0.42,True,7909,180,1
55d6e23469dbc30010b66dc3,free,test2,False,62,1,"[2, 3]",fi,"[2, 0]",0,2,0.39,False,8043,180,1
55d6e23469dbc30010b66dc3,free,test2,False,63,4,"[2, 4]",fi,"[6, 7]",6,6,0.2,True,2959,180,1
55d6e23469dbc30010b66dc3,free,test2,False,64,1,"[1, 5]",fi,"[0, 2]",0,2,0.78,False,2895,180,1
55d6e23469dbc30010b66dc3,free,test2,False,65,3,"[6, 4]",fi,"[3, 5]",5,5,0.64,True,6213,180,1
55d6e23469dbc30010b66dc3,free,test2,False,66,4,"[5, 5]",fi,"[7, 6]",7,7,0.91,True,2915,180,1
55d6e23469dbc30010b66dc3,free,test2,False,67,3,"[3, 3]",fi,"[5, 3]",3,3,0.1,True,8058,180,1
55d6e23469dbc30010b66dc3,free,test2,False,68,1,"[5, 5]",fi,"[0, 2]",2,2,0.75,True,3025,180,1
55d6e23469dbc30010b66dc3,free,test2,False,69,4,"[1, 3]",fi,"[7, 6]",6,7,0.99,False,4748,180,1
55d6e23469dbc30010b66dc3,free,test2,False,70,1,"[6, 2]",fi,"[0, 2]",2,2,0.62,True,7141,180,1
55d6e23469dbc30010b66dc3,free,test2,False,71,3,"[3, 2]",fi,"[5, 3]",3,3,0.2,True,6299,180,1
55d6e23469dbc30010b66dc3,free,test2,False,72,4,"[1, 4]",fi,"[7, 6]",6,7,0.98,False,3148,180,1
55d6e23469dbc30010b66dc3,free,test2,False,73,1,"[5, 3]",fi,"[2, 0]",2,2,0.81,True,3630,180,1
55d6e23469dbc30010b66dc3,free,test2,False,74,4,"[4, 6]",fi,"[7, 6]",7,6,0.24,False,6220,180,1
55d6e23469dbc30010b66dc3,free,test2,False,75,3,"[3, 6]",fi,"[3, 5]",5,5,0.51,True,6620,180,1
55d6e23469dbc30010b66dc3,free,test2,False,76,3,"[5, 4]",fi,"[3, 5]",5,5,0.37,True,6118,180,1
55d6e23469dbc30010b66dc3,free,test2,False,77,4,"[3, 6]",fi,"[6, 7]",7,6,0.18,False,3099,180,1
55d6e23469dbc30010b66dc3,free,test2,False,78,1,"[2, 4]",fi,"[2, 0]",0,2,0.64,False,4215,180,1
55d6e23469dbc30010b66dc3,free,test2,False,79,4,"[4, 2]",fi,"[6, 7]",6,6,0.16,True,2868,180,1
55d6e23469dbc30010b66dc3,free,test2,False,80,1,"[6, 6]",fi,"[2, 0]",2,2,0.85,True,3311,180,1
55d6e23469dbc30010b66dc3,free,test2,False,81,3,"[5, 1]",fi,"[3, 5]",3,3,0.51,True,5354,180,1
55d6e23469dbc30010b66dc3,free,test2,False,82,4,"[2, 1]",fi,"[6, 7]",6,6,0.11,True,4223,180,1
55d6e23469dbc30010b66dc3,free,test2,False,83,1,"[1, 3]",fi,"[2, 0]",0,2,0.5,False,9635,180,1
55d6e23469dbc30010b66dc3,free,test2,False,84,3,"[2, 1]",fi,"[3, 5]",3,3,0.33,True,10222,180,1
55d6e23469dbc30010b66dc3,free,test2,False,85,3,"[2, 2]",fi,"[3, 5]",3,3,0.17,True,2855,180,1
55d6e23469dbc30010b66dc3,free,test2,False,86,1,"[3, 6]",fi,"[2, 0]",2,2,0.93,True,3030,180,1
55d6e23469dbc30010b66dc3,free,test2,False,87,4,"[1, 5]",fi,"[6, 7]",6,7,0.94,False,3383,180,1
55d6e23469dbc30010b66dc3,free,test2,False,88,4,"[4, 5]",fi,"[6, 7]",7,6,0.13,False,3044,180,1
55d6e23469dbc30010b66dc3,free,test2,False,89,1,"[5, 1]",fi,"[0, 2]",0,2,0.74,False,6562,180,1
55d6e23469dbc30010b66dc3,free,test2,False,90,3,"[6, 3]",fi,"[5, 3]",5,5,0.19,True,7577,180,1
561021e87ffc8a0005811358,free,epochs,True,1,1,"[3, 2]",fi,"[0, 2]",0,0,0.53,True,12970,180,1
561021e87ffc8a0005811358,free,epochs,True,2,1,"[4, 4]",fi,"[2, 0]",2,0,0.72,False,9430,180,1
561021e87ffc8a0005811358,free,epochs,True,3,1,"[3, 5]",fi,"[2, 0]",2,2,0.14,True,7488,180,1
561021e87ffc8a0005811358,free,epochs,True,4,4,"[3, 2]",fi,"[6, 7]",6,7,0.53,False,7413,180,1
561021e87ffc8a0005811358,free,epochs,True,5,4,"[6, 3]",fi,"[7, 6]",7,6,0.51,False,5932,180,1
561021e87ffc8a0005811358,free,epochs,True,6,4,"[6, 6]",fi,"[7, 6]",7,7,0.01,True,7110,180,1
561021e87ffc8a0005811358,free,epochs,True,7,3,"[5, 3]",fi,"[5, 3]",5,5,0.64,True,6439,180,1
561021e87ffc8a0005811358,free,epochs,True,8,3,"[4, 4]",fi,"[5, 3]",5,5,0.5700000000000001,True,7569,180,1
561021e87ffc8a0005811358,free,epochs,True,9,3,"[3, 3]",fi,"[5, 3]",3,5,1.0,False,4811,180,1
561021e87ffc8a0005811358,free,epochs,True,10,1,"[5, 4]",fi,"[0, 2]",2,0,0.07,False,8462,180,1
561021e87ffc8a0005811358,free,epochs,True,11,1,"[3, 6]",fi,"[2, 0]",2,2,0.28,True,5234,180,1
561021e87ffc8a0005811358,free,epochs,True,12,3,"[4, 1]",fi,"[3, 5]",3,5,0.37,False,7009,180,1
561021e87ffc8a0005811358,free,epochs,True,13,3,"[1, 5]",fi,"[5, 3]",3,5,0.22,False,3587,180,1
561021e87ffc8a0005811358,free,epochs,True,14,4,"[3, 5]",fi,"[7, 6]",7,7,0.5700000000000001,True,7726,180,1
561021e87ffc8a0005811358,free,epochs,True,15,4,"[1, 1]",fi,"[7, 6]",6,7,0.94,False,6045,180,1
561021e87ffc8a0005811358,free,epochs,True,16,4,"[2, 6]",fi,"[6, 7]",7,7,0.39,True,5146,180,1
561021e87ffc8a0005811358,free,epochs,True,17,1,"[2, 1]",fi,"[0, 2]",0,2,0.21,False,4576,180,1
561021e87ffc8a0005811358,free,epochs,True,18,1,"[1, 2]",fi,"[2, 0]",0,0,0.37,True,5495,180,1
561021e87ffc8a0005811358,free,epochs,True,19,3,"[5, 1]",fi,"[3, 5]",3,5,0.31,False,5152,180,1
561021e87ffc8a0005811358,free,epochs,True,20,3,"[5, 5]",fi,"[5, 3]",5,3,0.23,False,3730,180,1
561021e87ffc8a0005811358,free,epochs,True,21,3,"[3, 2]",fi,"[5, 3]",3,5,0.6900000000000001,False,4975,180,1
561021e87ffc8a0005811358,free,epochs,True,22,3,"[1, 1]",fi,"[3, 5]",3,5,0.68,False,4388,180,1
561021e87ffc8a0005811358,free,epochs,True,23,3,"[5, 6]",fi,"[3, 5]",5,5,0.1,True,10296,180,1
561021e87ffc8a0005811358,free,epochs,True,24,3,"[4, 6]",fi,"[3, 5]",5,3,0.13,False,4095,180,1
561021e87ffc8a0005811358,free,epochs,True,25,3,"[6, 2]",fi,"[3, 5]",5,5,0.23,True,5499,180,1
561021e87ffc8a0005811358,free,epochs,True,26,1,"[2, 3]",fi,"[0, 2]",0,2,0.18,False,4733,180,1
561021e87ffc8a0005811358,free,epochs,True,27,1,"[5, 5]",fi,"[2, 0]",2,2,0.58,True,6563,180,1
561021e87ffc8a0005811358,free,epochs,True,28,4,"[1, 5]",fi,"[6, 7]",6,7,0.52,False,4864,180,1
561021e87ffc8a0005811358,free,epochs,True,29,4,"[5, 5]",fi,"[7, 6]",7,7,0.86,True,6191,180,1
561021e87ffc8a0005811358,free,epochs,True,30,1,"[6, 6]",fi,"[2, 0]",2,2,0.85,True,5760,180,1
561021e87ffc8a0005811358,free,epochs,True,31,3,"[6, 6]",fi,"[5, 3]",5,5,0.73,True,6432,180,1
561021e87ffc8a0005811358,free,epochs,True,32,4,"[4, 6]",fi,"[6, 7]",7,7,0.6000000000000001,True,5658,180,1
561021e87ffc8a0005811358,free,epochs,True,33,1,"[5, 1]",fi,"[0, 2]",0,2,0.91,False,5499,180,1
561021e87ffc8a0005811358,free,epochs,True,34,1,"[1, 5]",fi,"[2, 0]",0,2,0.86,False,6400,180,1
561021e87ffc8a0005811358,free,epochs,True,35,1,"[4, 2]",fi,"[2, 0]",0,2,0.71,False,6089,180,1
561021e87ffc8a0005811358,free,epochs,True,36,1,"[1, 1]",fi,"[2, 0]",0,2,0.54,False,3928,180,1
561021e87ffc8a0005811358,free,epochs,True,37,1,"[2, 2]",fi,"[0, 2]",0,2,0.26,False,4438,180,1
561021e87ffc8a0005811358,free,epochs,True,38,4,"[5, 1]",fi,"[7, 6]",6,7,0.32,False,3727,180,1
561021e87ffc8a0005811358,free,epochs,True,39,3,"[3, 5]",fi,"[5, 3]",5,5,0.74,True,4741,180,1
561021e87ffc8a0005811358,free,epochs,True,40,1,"[3, 1]",fi,"[0, 2]",0,2,0.2,False,4186,180,1
561021e87ffc8a0005811358,free,epochs,True,41,1,"[1, 3]",fi,"[0, 2]",0,0,0.35,True,4278,180,1
561021e87ffc8a0005811358,free,epochs,True,42,4,"[2, 2]",fi,"[6, 7]",6,7,0.33,False,4438,180,1
561021e87ffc8a0005811358,free,epochs,True,43,4,"[6, 2]",fi,"[7, 6]",7,7,0.74,True,4315,180,1
561021e87ffc8a0005811358,free,epochs,True,44,1,"[6, 2]",fi,"[0, 2]",2,0,0.54,False,5174,180,1
561021e87ffc8a0005811358,free,epochs,True,45,4,"[4, 4]",fi,"[6, 7]",7,7,1.0,True,4658,180,1
561021e87ffc8a0005811358,free,epochs,True,46,1,"[6, 4]",fi,"[0, 2]",2,0,1.0,False,5353,180,1
561021e87ffc8a0005811358,free,epochs,True,47,1,"[6, 5]",fi,"[0, 2]",2,2,1.0,True,4191,180,1
561021e87ffc8a0005811358,free,epochs,True,48,3,"[3, 6]",fi,"[3, 5]",5,5,1.0,True,4833,180,1
561021e87ffc8a0005811358,free,epochs,True,49,1,"[5, 3]",fi,"[2, 0]",2,0,1.0,False,5868,180,1
561021e87ffc8a0005811358,free,epochs,True,50,1,"[2, 4]",fi,"[2, 0]",0,2,1.0,False,3535,180,1
561021e87ffc8a0005811358,free,epochs,True,51,1,"[4, 5]",fi,"[2, 0]",2,2,0.7000000000000001,True,3829,180,1
561021e87ffc8a0005811358,free,epochs,True,52,4,"[4, 5]",fi,"[7, 6]",7,7,1.0,True,4285,180,1
561021e87ffc8a0005811358,free,epochs,True,53,3,"[4, 5]",fi,"[3, 5]",5,5,1.0,True,4324,180,1
561021e87ffc8a0005811358,free,epochs,True,54,3,"[1, 3]",fi,"[3, 5]",3,5,1.0,False,3763,180,1
561021e87ffc8a0005811358,free,epochs,True,55,1,"[5, 6]",fi,"[0, 2]",2,2,0.29,True,5174,180,1
561021e87ffc8a0005811358,free,epochs,True,56,3,"[2, 3]",fi,"[3, 5]",3,5,0.23,False,7241,180,1
561021e87ffc8a0005811358,free,epochs,True,57,4,"[3, 3]",fi,"[6, 7]",6,7,0.15,False,4273,180,1
561021e87ffc8a0005811358,free,epochs,True,58,4,"[1, 2]",fi,"[7, 6]",6,7,1.0,False,3269,180,1
561021e87ffc8a0005811358,free,epochs,True,59,4,"[4, 1]",fi,"[6, 7]",6,7,1.0,False,7824,180,1
561021e87ffc8a0005811358,free,epochs,True,60,1,"[1, 4]",fi,"[0, 2]",0,2,0.34,False,7666,180,1
561021e87ffc8a0005811358,free,epochs,True,61,1,"[3, 3]",fi,"[0, 2]",0,2,0.5700000000000001,False,5506,180,1
561021e87ffc8a0005811358,free,epochs,True,62,1,"[6, 3]",fi,"[2, 0]",2,2,0.74,True,6286,180,1
561021e87ffc8a0005811358,free,epochs,True,63,4,"[1, 4]",fi,"[7, 6]",6,7,0.19,False,5306,180,1
561021e87ffc8a0005811358,free,epochs,True,64,4,"[2, 3]",fi,"[7, 6]",6,7,0.51,False,3837,180,1
561021e87ffc8a0005811358,free,epochs,True,65,4,"[3, 1]",fi,"[6, 7]",6,7,0.58,False,4904,180,1
561021e87ffc8a0005811358,free,epochs,True,66,4,"[6, 4]",fi,"[7, 6]",7,7,1.0,True,4467,180,1
561021e87ffc8a0005811358,free,epochs,True,67,3,"[6, 5]",fi,"[3, 5]",5,5,1.0,True,4708,180,1
561021e87ffc8a0005811358,free,epochs,True,68,3,"[2, 1]",fi,"[3, 5]",3,3,0.15,True,4749,180,1
561021e87ffc8a0005811358,free,epochs,True,69,3,"[2, 4]",fi,"[5, 3]",3,5,0.08,False,7999,180,1
561021e87ffc8a0005811358,free,epochs,True,70,1,"[2, 6]",fi,"[0, 2]",2,2,1.0,True,4761,180,1
561021e87ffc8a0005811358,free,epochs,True,71,1,"[4, 1]",fi,"[0, 2]",0,0,0.1,True,6278,180,1
561021e87ffc8a0005811358,free,epochs,True,72,3,"[1, 4]",fi,"[3, 5]",3,5,0.11,False,6106,180,1
